"","metric","race_indicator","week","geography","mean","se","other_mean","other_se","diff_mean","diff_se","geo_type"
"9179","rent_not_conf","white","wk4_5","NE",0.16376060396212,0.0243994173644492,0.324027168898464,0.0338009883461696,0.160266564936344,0.0752109786603705,"state"
"9180","rent_not_conf","white","wk5_6","NE",0.190319949980292,0.0286025111508761,0.332279723485773,0.0375116087985407,0.141959773505481,0.0832455452157913,"state"
"9181","rent_not_conf","white","wk1_2","NJ",0.226630281866226,0.0429246908952747,0.445969014776987,0.0264187848809292,0.21933873291076,0.0720286557892702,"state"
"9182","rent_not_conf","white","wk2_3","NJ",0.309754933023055,0.051425752876632,0.451482077759901,0.0292281222653776,0.141727144736846,0.0814613444094285,"state"
"9183","rent_not_conf","white","wk3_4","NJ",0.269176364066389,0.0448960641350039,0.55250698809612,0.0196882296296833,0.283330624029731,0.0638222145482055,"state"
"9184","rent_not_conf","white","wk4_5","NJ",0.211520607839505,0.0376426191599168,0.554233266042017,0.0172581240934391,0.342712658202512,0.0526311682411648,"state"
"9185","rent_not_conf","white","wk5_6","NJ",0.239877169927924,0.0376645520697244,0.488170847625999,0.0250092257643862,0.248293677698075,0.0698389065213324,"state"
"9186","rent_not_conf","white","wk1_2","NM",0.151257448309993,0.0317374607393922,0.26698777287022,0.0293642162509228,0.115730324560227,0.0648124095025226,"state"
"9187","rent_not_conf","white","wk2_3","NM",0.111467723533557,0.0373792585155762,0.280333188989466,0.0281411693655548,0.16886546545591,0.0654978140703904,"state"
"9188","rent_not_conf","white","wk3_4","NM",0.186695430440772,0.0289832543000425,0.275077767790427,0.0294162032487919,0.0883823373496543,0.0648609092169554,"state"
"9189","rent_not_conf","white","wk4_5","NM",0.189450124867021,0.0359598733464443,0.410762571817623,0.0258483036987467,0.221312446950602,0.0603954153862266,"state"
"9190","rent_not_conf","white","wk5_6","NM",0.121389737823685,0.0295171216585805,0.473085316672196,0.0243837855535751,0.351695578848512,0.0602525307623532,"state"
"9191","rent_not_conf","white","wk1_2","ND",0.175380043905025,0.0482627146352062,0.41074670542108,0.0665036088724848,0.235366661516055,0.143188351820191,"state"
"9192","rent_not_conf","white","wk2_3","ND",0.311372284080809,0.0653082514177073,0.361815882264923,0.0591724296505123,0.0504435981841139,0.141470378239648,"state"
"9193","rent_not_conf","white","wk3_4","ND",0.334944282055361,0.0636647444382282,0.466538349597985,0.0387157264350566,0.131594067542624,0.10674289982912,"state"
"9194","rent_not_conf","white","wk4_5","ND",0.22615015815,0.0583762102838027,0.476093251674817,0.0468604316105231,0.249943093524817,0.117441582322385,"state"
"9195","rent_not_conf","white","wk5_6","ND",0.20791481240316,0.0437317311605878,0.281994598124157,0.0422208502980392,0.0740797857209965,0.104174810171173,"state"
"9196","rent_not_conf","white","wk1_2","SD",0.250589236228245,0.0593771938462641,0.180444227183416,0.0377517633767517,-0.0701450090448294,0.0976351196207535,"state"
"9197","rent_not_conf","white","wk2_3","SD",0.275245394569803,0.0542953248348559,0.267310953205044,0.0645486788876418,-0.0079344413647589,0.143180433024543,"state"
"9198","rent_not_conf","white","wk3_4","SD",0.197788849794421,0.049655631815378,0.281159265879925,0.058645614362554,0.0833704160855045,0.129898873908709,"state"
"9199","rent_not_conf","white","wk4_5","SD",0.236706151213808,0.0354753609326567,0.470638176476083,0.059185656016327,0.233932025262276,0.117734697002171,"state"
"9200","rent_not_conf","white","wk5_6","SD",0.319851833816933,0.0527924355452596,0.629738210801058,0.0462149293038903,0.309886376984125,0.102622231689945,"state"
"9201","rent_not_conf","white","wk1_2","OH",0.234794545044259,0.0320337431268615,0.563857827562691,0.0265290683790908,0.329063282518432,0.0608680752214073,"state"
"9202","rent_not_conf","white","wk2_3","OH",0.321087043439531,0.0499925670659122,0.559713025690742,0.0294000688632948,0.238625982251211,0.0819374983281937,"state"
"9203","rent_not_conf","white","wk3_4","OH",0.353429806335092,0.0523443202404313,0.468807319524721,0.0294644823091018,0.115377513189629,0.0786457943344394,"state"
"9204","rent_not_conf","white","wk4_5","OH",0.248678503852955,0.0536389484552318,0.423213370720241,0.0266115513547519,0.174534866867286,0.0688737370781338,"state"
"9205","rent_not_conf","white","wk5_6","OH",0.24763842471615,0.0715271575868291,0.373893761109762,0.0262492518730015,0.126255336393612,0.0819043009527871,"state"
"9206","rent_not_conf","white","wk1_2","PA",0.220567185982919,0.0378797730701622,0.507696603091946,0.0322923205553007,0.287129417109027,0.0705497689678875,"state"
"9207","rent_not_conf","white","wk2_3","PA",0.237784114925516,0.0487137657342289,0.446036633016813,0.0294061892171635,0.208252518091296,0.0690105172143635,"state"
"9208","rent_not_conf","white","wk3_4","PA",0.227731993291266,0.0343502788278017,0.40661955382969,0.0319060726279792,0.178887560538424,0.0712259352325503,"state"
"9209","rent_not_conf","white","wk4_5","PA",0.248595141313069,0.0400620695972979,0.401840012076984,0.0300886968800829,0.153244870763915,0.0739387264936245,"state"
"9210","rent_not_conf","white","wk5_6","PA",0.204497838532441,0.0410221439812274,0.344927694021337,0.0299372008228984,0.140429855488897,0.064741986092405,"state"
"9211","rent_not_conf","white","wk1_2","RI",0.197829736914242,0.0465413204157596,0.439896819304696,0.0368573902606567,0.242067082390455,0.0887826880017131,"state"
"9212","rent_not_conf","white","wk2_3","RI",0.155949004997471,0.0324066538396935,0.466134907991119,0.0406057873290658,0.310185902993648,0.0924538599632912,"state"
"9213","rent_not_conf","white","wk3_4","RI",0.151968537631914,0.0315343148745314,0.459505872107786,0.0362685432063787,0.307537334475873,0.0835877983002897,"state"
"9214","rent_not_conf","white","wk4_5","RI",0.144608772326501,0.0321924810670073,0.350393351501124,0.03394299117718,0.205784579174623,0.0767200730787008,"state"
"9215","rent_not_conf","white","wk5_6","RI",0.122144673545976,0.0214713886687153,0.299019906078257,0.0296719575287207,0.176875232532281,0.0620991799298819,"state"
"9216","rent_not_conf","white","wk1_2","VA",0.127979152586896,0.0234333264522348,0.347210781733095,0.0268301188811997,0.219231629146199,0.0557736083708934,"state"
"9217","rent_not_conf","white","wk2_3","VA",0.141219830867015,0.0376504936453396,0.394483709618972,0.029192793753457,0.253263878751956,0.071653579730189,"state"
"9218","rent_not_conf","white","wk3_4","VA",0.139662067466313,0.0255860568504877,0.361138698885344,0.0221212393917022,0.221476631419031,0.0551122193217879,"state"
"9219","rent_not_conf","white","wk4_5","VA",0.152571520580733,0.0238250726768318,0.313027476327224,0.0199908624993239,0.160455955746491,0.0447795102858289,"state"
"9220","rent_not_conf","white","wk5_6","VA",0.185281282089636,0.0365107897023364,0.324326081702887,0.0191226889607018,0.139044799613251,0.0468010715911471,"state"
"9221","rent_not_conf","white","wk1_2","DC",0.0737536736897267,0.0339593547863158,0.395835499646834,0.0219800870477831,0.322081825957107,0.0582720377232578,"state"
"9222","rent_not_conf","white","wk2_3","DC",0.0540804935319234,0.0287954641192206,0.437113213342882,0.0261635283599602,0.383032719810959,0.0608041183562966,"state"
"9223","rent_not_conf","white","wk3_4","DC",0.0469240785342254,0.0139304851865992,0.418457410866683,0.0233425643154514,0.371533332332458,0.0490898255129955,"state"
"9224","rent_not_conf","white","wk4_5","DC",0.0498012909380569,0.0186199389617226,0.422783345315129,0.0372403360305993,0.372982054377072,0.0767556661118663,"state"
"9225","rent_not_conf","white","wk5_6","DC",0.0827754066043267,0.0281913521786961,0.404248370278116,0.02897984333345,0.32147296367379,0.0636592577498518,"state"
"9226","rent_not_conf","white","wk1_2","WV",0.31333524333924,0.0546397360849763,0.24434480932685,0.0570260740188483,-0.06899043401239,0.120885107530367,"state"
"9227","rent_not_conf","white","wk2_3","WV",0.275629842323301,0.063475709452383,0.0702531557133906,0.0282062431356903,-0.20537668660991,0.0866599627710395,"state"
"9228","rent_not_conf","white","wk3_4","WV",0.316719115948747,0.0511808368812506,0.0907910240397517,0.0240037071146591,-0.225928091908996,0.070043127050278,"state"
"9229","rent_not_conf","white","wk4_5","WV",0.365845560829704,0.0598418844384668,0.272113987891343,0.0518879901799228,-0.0937315729383609,0.117963556480093,"state"
"9230","rent_not_conf","white","wk5_6","WV",0.394821391376325,0.0605762125523096,0.316365967683731,0.0599342096263434,-0.078455423692594,0.133660835364953,"state"
"9231","rent_not_conf","white","wk1_2","VT",0.195074391388305,0.0529214848996672,0.212173584958467,0.0459595186506115,0.0170991935701627,0.0988919589642727,"state"
"9232","rent_not_conf","white","wk2_3","VT",0.102887681861,0.0268100776571404,0.195214430336465,0.0476324741472547,0.092326748475465,0.0991211741730015,"state"
"9233","rent_not_conf","white","wk3_4","VT",0.176797333205146,0.0373046784112793,0.210552644808294,0.0467783693597672,0.0337553116031487,0.107466935849522,"state"
"9234","rent_not_conf","white","wk4_5","VT",0.211356289417556,0.0393974250887913,0.24593983149068,0.0596881540154222,0.0345835420731238,0.134213731422722,"state"
"9235","rent_not_conf","white","wk5_6","VT",0.208705529885847,0.0417990843150155,0.256518974350847,0.0495611928680845,0.047813444465,0.108404535513388,"state"
"9236","rent_not_conf","white","wk1_2","WY",0.224078794032602,0.0747914832160297,0.219258865778591,0.0399211152507592,-0.00481992825401054,0.11022833115282,"state"
"9237","rent_not_conf","white","wk2_3","WY",0.263728715698639,0.100155032034192,0.21140906612513,0.0448295891864822,-0.0523196495735092,0.108364846349096,"state"
"9238","rent_not_conf","white","wk3_4","WY",0.219349756117417,0.0499883743412018,0.270111821235546,0.0556820711378348,0.0507620651181289,0.113405129515443,"state"
"9239","rent_not_conf","white","wk4_5","WY",0.187573414462102,0.0417726601609454,0.273189849210619,0.0482348106134244,0.0856164347485169,0.109114903213436,"state"
"9240","rent_not_conf","white","wk5_6","WY",0.182907663564384,0.0376979200989876,0.22394332937917,0.0514735762497293,0.0410356658147866,0.101285488141803,"state"
"9241","rent_not_conf","other","wk1_2","Boston-Cambridge-Newton, MA-NH",0.26898648994521,0.168452798423034,0.194218610622824,0.0134137726414053,-0.074767879322386,0.171502442872971,"msa"
"9242","rent_not_conf","other","wk2_3","Boston-Cambridge-Newton, MA-NH",0.138220049908118,0.0880527862071157,0.174299967734557,0.014286179051183,0.0360799178264388,0.0931130901602203,"msa"
"9243","rent_not_conf","other","wk3_4","Boston-Cambridge-Newton, MA-NH",0.19646161928548,0.0920701812831394,0.223318528561231,0.0142832156025012,0.026856909275751,0.0933099344307953,"msa"
"9244","rent_not_conf","other","wk4_5","Boston-Cambridge-Newton, MA-NH",0.153824588044717,0.070897975376203,0.228409257937421,0.0171716525585586,0.0745846698927038,0.0831559633233351,"msa"
"9245","rent_not_conf","other","wk5_6","Boston-Cambridge-Newton, MA-NH",0.187805433068622,0.0764345646193223,0.213062426292134,0.0164465596154301,0.025256993223512,0.0785978565229051,"msa"
"9246","rent_not_conf","other","wk1_2","Atlanta-Sandy Springs-Roswell, GA",0.347795817639208,0.163124438686704,0.32062144322874,0.0197911352225759,-0.0271743744104675,0.161753941805417,"msa"
"9247","rent_not_conf","other","wk2_3","Atlanta-Sandy Springs-Roswell, GA",0.344432624912321,0.187443156633318,0.35766160038748,0.0232474331325388,0.0132289754751588,0.193404517560403,"msa"
"9248","rent_not_conf","other","wk3_4","Atlanta-Sandy Springs-Roswell, GA",0.448746963527325,0.166433426898857,0.36366591550274,0.0182827031343579,-0.0850810480245846,0.171242144807238,"msa"
"9249","rent_not_conf","other","wk4_5","Atlanta-Sandy Springs-Roswell, GA",0.533524525405622,0.147633146629817,0.346271533579942,0.015581695804866,-0.18725299182568,0.147046561555922,"msa"
"9250","rent_not_conf","other","wk5_6","Atlanta-Sandy Springs-Roswell, GA",0.475457297853323,0.159376736318147,0.359366620340849,0.0174580052064662,-0.116090677512474,0.163924805052497,"msa"
"9251","rent_not_conf","other","wk1_2","Los Angeles-Long Beach-Anaheim, CA",0.403498956104752,0.135044330478905,0.356431093936354,0.0227139531558517,-0.0470678621683974,0.142371533198212,"msa"
"9252","rent_not_conf","other","wk2_3","Los Angeles-Long Beach-Anaheim, CA",0.282683006264528,0.138365793865144,0.411411626501394,0.0250826021384717,0.128728620236865,0.150339455850514,"msa"
"9253","rent_not_conf","other","wk3_4","Los Angeles-Long Beach-Anaheim, CA",0.595920730678043,0.091501384990727,0.372588413700051,0.0151496720034122,-0.223332316977992,0.102914056138094,"msa"
"9254","rent_not_conf","other","wk4_5","Los Angeles-Long Beach-Anaheim, CA",0.481190811134199,0.10443957736883,0.335006285834722,0.0145922117153863,-0.146184525299476,0.1133829084296,"msa"
"9255","rent_not_conf","other","wk5_6","Los Angeles-Long Beach-Anaheim, CA",0.498200518298351,0.0759051835225444,0.315105887261329,0.0118435757465256,-0.183094631037022,0.0798842995125196,"msa"
"9256","rent_not_conf","other","wk1_2","Phoenix-Mesa-Scottsdale, AZ",0.325451631603354,0.147941811542703,0.23246675712457,0.0201684437042508,-0.0929848744787836,0.152053951819488,"msa"
"9257","rent_not_conf","other","wk2_3","Phoenix-Mesa-Scottsdale, AZ",0.173727722753036,0.111075339643278,0.207998215808944,0.0180530829584972,0.0342704930559076,0.116593733823098,"msa"
"9258","rent_not_conf","other","wk3_4","Phoenix-Mesa-Scottsdale, AZ",0.159609733116333,0.0998722518929691,0.299399711340952,0.0169437094005725,0.139789978224619,0.101849839672649,"msa"
"9259","rent_not_conf","other","wk4_5","Phoenix-Mesa-Scottsdale, AZ",0.210750458351759,0.105507434557679,0.315892965889635,0.0157976242883578,0.105142507537876,0.105727772040923,"msa"
"9260","rent_not_conf","other","wk5_6","Phoenix-Mesa-Scottsdale, AZ",0.407515491574071,0.123786549509926,0.236078692047037,0.0135522433820436,-0.171436799527034,0.121002185842793,"msa"
"9261","rent_not_conf","other","wk1_2","New York-Newark-Jersey City, NY-NJ-PA",0.466288187310205,0.177475410266865,0.385107277834183,0.0145320315054152,-0.0811809094760221,0.177409892077464,"msa"
"9262","rent_not_conf","other","wk2_3","New York-Newark-Jersey City, NY-NJ-PA",0.426691128220035,0.215190863978063,0.418582656811618,0.0179182055017221,-0.00810847140841653,0.215119135208425,"msa"
"9263","rent_not_conf","other","wk3_4","New York-Newark-Jersey City, NY-NJ-PA",0.447629280018923,0.170101016943133,0.412561170485417,0.0121010123197982,-0.035068109533506,0.171697205328855,"msa"
"9264","rent_not_conf","other","wk4_5","New York-Newark-Jersey City, NY-NJ-PA",0.648233839714007,0.0979298622096854,0.354671791376108,0.0110921779242385,-0.293562048337899,0.100035717757415,"msa"
"9265","rent_not_conf","other","wk5_6","New York-Newark-Jersey City, NY-NJ-PA",0.433570937836973,0.0980926837459824,0.353014364005931,0.0113008525674593,-0.0805565738310418,0.101563828437808,"msa"
"9266","rent_not_conf","other","wk1_2","San Francisco-Oakland-Hayward, CA",0.326284921564977,0.157663619499302,0.247371064389225,0.0176507625827569,-0.0789138571757517,0.162871396881175,"msa"
"9267","rent_not_conf","other","wk2_3","San Francisco-Oakland-Hayward, CA",0.505154392098507,0.19935639980987,0.31665673357489,0.027587217027574,-0.188497658523616,0.199001369515224,"msa"
"9268","rent_not_conf","other","wk3_4","San Francisco-Oakland-Hayward, CA",0.352934499967807,0.115278170914444,0.344853223359989,0.0250299431286943,-0.00808127660781793,0.119232944868525,"msa"
"9269","rent_not_conf","other","wk4_5","San Francisco-Oakland-Hayward, CA",0.100712814801666,0.0779827617082162,0.306022600538841,0.019404733669764,0.205309785737174,0.0852886569850538,"msa"
"9270","rent_not_conf","other","wk5_6","San Francisco-Oakland-Hayward, CA",0.0905649203766661,0.0718901839667758,0.243387724590137,0.0182565072546163,0.152822804213471,0.0807579099990753,"msa"
"9271","rent_not_conf","other","wk1_2","Chicago-Naperville-Elgin, IL-IN-WI",0.327277441001696,0.139942549207662,0.460341156596772,0.0186415098590984,0.133063715595076,0.145026256898118,"msa"
"9272","rent_not_conf","other","wk2_3","Chicago-Naperville-Elgin, IL-IN-WI",0.157331512892192,0.154962146916196,0.455346716874778,0.0217719873690978,0.298015203982586,0.161935781338897,"msa"
"9273","rent_not_conf","other","wk3_4","Chicago-Naperville-Elgin, IL-IN-WI",0.0864760585024126,0.0553431862322852,0.40531773387795,0.0168047776907185,0.318841675375538,0.0613137784463196,"msa"
"9274","rent_not_conf","other","wk4_5","Chicago-Naperville-Elgin, IL-IN-WI",0.249271681175469,0.141852299528969,0.368090509635158,0.0160271392993968,0.118818828459689,0.138363097152016,"msa"
"9275","rent_not_conf","other","wk5_6","Chicago-Naperville-Elgin, IL-IN-WI",0.521518919142721,0.182797662639955,0.309299307306242,0.0163820245546661,-0.212219611836479,0.184135873862043,"msa"
"9276","rent_not_conf","other","wk1_2","Dallas-Fort Worth-Arlington, TX",0.609939642418118,0.195936616698493,0.345462851817198,0.018479260608754,-0.26447679060092,0.192126268963544,"msa"
"9277","rent_not_conf","other","wk2_3","Dallas-Fort Worth-Arlington, TX",0.528396360849008,0.230241272496154,0.358807268515395,0.0202629297481772,-0.169589092333613,0.22539620087438,"msa"
"9278","rent_not_conf","other","wk3_4","Dallas-Fort Worth-Arlington, TX",0.34424563845458,0.163191756053567,0.389074841566469,0.0250394800987703,0.0448292031118889,0.158254755918649,"msa"
"9279","rent_not_conf","other","wk4_5","Dallas-Fort Worth-Arlington, TX",0.215532211043922,0.0898169533130433,0.396113362071013,0.0214980339017898,0.180581151027092,0.0972428355754488,"msa"
"9280","rent_not_conf","other","wk5_6","Dallas-Fort Worth-Arlington, TX",0.168709996592814,0.0741172054937672,0.296160032681773,0.0167650228824993,0.127450036088959,0.0757076350645071,"msa"
"9281","rent_not_conf","other","wk1_2","Riverside-San Bernardino-Ontario, CA",0.549265796200025,0.161800093332318,0.331020793191012,0.0235173943059951,-0.218245003009013,0.162940199840843,"msa"
"9282","rent_not_conf","other","wk2_3","Riverside-San Bernardino-Ontario, CA",0.340510367850091,0.130060960285466,0.317012500239064,0.021475401967208,-0.0234978676110267,0.136041012552442,"msa"
"9283","rent_not_conf","other","wk3_4","Riverside-San Bernardino-Ontario, CA",0.199853212136426,0.12749578363934,0.360019345754623,0.0242271120422527,0.160166133618198,0.142667735612474,"msa"
"9284","rent_not_conf","other","wk4_5","Riverside-San Bernardino-Ontario, CA",0.152162949424994,0.10800624152183,0.395887444186308,0.0243137458886149,0.243724494761315,0.122319021197432,"msa"
"9285","rent_not_conf","other","wk5_6","Riverside-San Bernardino-Ontario, CA",0.472326792301007,0.160225718122297,0.356332360427898,0.025990266126995,-0.115994431873109,0.170186671909746,"msa"
"9286","rent_not_conf","other","wk1_2","Detroit-Warren-Dearborn, MI",0.375151767701105,0.157345630990132,0.353578043078934,0.0264768298443165,-0.0215737246221703,0.172140304219487,"msa"
"9287","rent_not_conf","other","wk2_3","Detroit-Warren-Dearborn, MI",0.37209013379508,0.213013948757061,0.387721514785615,0.028538979728363,0.0156313809905353,0.218141009324113,"msa"
"9288","rent_not_conf","other","wk3_4","Detroit-Warren-Dearborn, MI",0.538899466010578,0.16900544455189,0.382271706904276,0.025715516523422,-0.156627759106302,0.169552304639397,"msa"
"9289","rent_not_conf","other","wk4_5","Detroit-Warren-Dearborn, MI",0.39419355163304,0.163787843541023,0.331665802649845,0.0272600547563735,-0.0625277489831948,0.157807392593036,"msa"
"9290","rent_not_conf","other","wk5_6","Detroit-Warren-Dearborn, MI",0.0967823081115448,0.0591671593772747,0.347465936286281,0.0219002850200744,0.250683628174736,0.0789960544317154,"msa"
"9291","rent_not_conf","other","wk1_2","Houston-The Woodlands-Sugar Land, TX",0.349381132911278,0.111430120829487,0.420943473256546,0.0221492692930402,0.0715623403452679,0.12137288949562,"msa"
"9292","rent_not_conf","other","wk2_3","Houston-The Woodlands-Sugar Land, TX",0.127518685865334,0.179151243914683,0.433013292113323,0.0284533725201164,0.305494606247989,0.18898452480391,"msa"
"9293","rent_not_conf","other","wk3_4","Houston-The Woodlands-Sugar Land, TX",0.784270441885787,0.15743919123625,0.477736736783706,0.0244982985896753,-0.306533705102081,0.17445921897707,"msa"
"9294","rent_not_conf","other","wk4_5","Houston-The Woodlands-Sugar Land, TX",0.637351924901217,0.178795272892335,0.469820884445113,0.0198540166817411,-0.167531040456104,0.182496818364022,"msa"
"9295","rent_not_conf","other","wk5_6","Houston-The Woodlands-Sugar Land, TX",0.231318091534138,0.114924110642292,0.412156905726643,0.0198793113753912,0.180838814192505,0.123180957270048,"msa"
"9296","rent_not_conf","other","wk1_2","Washington-Arlington-Alexandria, DC-VA-MD-WV",0.162520142617832,0.0806030192563327,0.271874889457536,0.0137207378954751,0.109354746839704,0.0832184876657906,"msa"
"9297","rent_not_conf","other","wk2_3","Washington-Arlington-Alexandria, DC-VA-MD-WV",0.1792703318237,0.10873776405703,0.233692838058187,0.0153100267575476,0.0544225062344871,0.122636818792513,"msa"
"9298","rent_not_conf","other","wk3_4","Washington-Arlington-Alexandria, DC-VA-MD-WV",0.172242350788929,0.081319345720284,0.276924618745095,0.014035451600941,0.104682267956166,0.0892817322294979,"msa"
"9299","rent_not_conf","other","wk4_5","Washington-Arlington-Alexandria, DC-VA-MD-WV",0.06714685972057,0.0329270597138754,0.367456845014531,0.0172870296512088,0.300309985293961,0.0435984216770235,"msa"
"9300","rent_not_conf","other","wk5_6","Washington-Arlington-Alexandria, DC-VA-MD-WV",0.085802190663136,0.0375823020181185,0.318527145810555,0.0146517501902138,0.232724955147419,0.045447089866429,"msa"
"9301","rent_not_conf","other","wk1_2","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.211594468781463,0.138594234997348,0.317821999656453,0.0201862530444287,0.10622753087499,0.152552885593664,"msa"
"9302","rent_not_conf","other","wk2_3","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.176188402067447,0.133360873716052,0.295605180886755,0.0191191578615532,0.119416778819308,0.14027100623981,"msa"
"9303","rent_not_conf","other","wk3_4","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.161305137815332,0.094347517552627,0.344176022909107,0.0221195160702436,0.182870885093776,0.105694266128796,"msa"
"9304","rent_not_conf","other","wk4_5","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.209609048861752,0.13304527528551,0.361138818303836,0.0201031919573664,0.151529769442083,0.145571293763088,"msa"
"9305","rent_not_conf","other","wk5_6","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.210948325483949,0.124584277802091,0.267743687312886,0.016943482913809,0.0567953618289366,0.124478540775214,"msa"
"9306","rent_not_conf","other","wk1_2","Seattle-Tacoma-Bellevue, WA",0.257754108444847,0.0875956282163202,0.200464721740379,0.0188503381818395,-0.0572893867044681,0.0973561459741904,"msa"
"9307","rent_not_conf","other","wk2_3","Seattle-Tacoma-Bellevue, WA",0.405816984941156,0.146556157799284,0.217809111841756,0.0236792953089268,-0.1880078730994,0.156014026737362,"msa"
"9308","rent_not_conf","other","wk3_4","Seattle-Tacoma-Bellevue, WA",0.705771129225368,0.166143785340509,0.196582089974868,0.0140598442339533,-0.5091890392505,0.170165895671799,"msa"
"9309","rent_not_conf","other","wk4_5","Seattle-Tacoma-Bellevue, WA",0.691822424417485,0.209705418582225,0.175417734969784,0.0117957329982234,-0.516404689447701,0.209103668526266,"msa"
"9310","rent_not_conf","other","wk5_6","Seattle-Tacoma-Bellevue, WA",0.491231179438761,0.191635763969609,0.183379933994983,0.0127048120167728,-0.307851245443778,0.193578736601076,"msa"
"9311","rent_not_conf","other","wk1_2","Miami-Fort Lauderdale-West Palm Beach, FL",0.67088064506431,0.273600127087738,0.536056841013135,0.0231325364124203,-0.134823804051175,0.288514548907128,"msa"
"9312","rent_not_conf","other","wk2_3","Miami-Fort Lauderdale-West Palm Beach, FL",0.651504390952355,0.191668141148941,0.554468786352466,0.0276474251149138,-0.0970356045998889,0.198798350468137,"msa"
"9313","rent_not_conf","other","wk3_4","Miami-Fort Lauderdale-West Palm Beach, FL",0.503479601360954,0.172832486140838,0.535382253782754,0.0158339610436539,0.0319026524218002,0.176142685071586,"msa"
"9314","rent_not_conf","other","wk4_5","Miami-Fort Lauderdale-West Palm Beach, FL",0.345924783983422,0.176467082636159,0.484512395859261,0.0168890859187378,0.138587611875839,0.182989591483897,"msa"
"9315","rent_not_conf","other","wk5_6","Miami-Fort Lauderdale-West Palm Beach, FL",0.354570968775694,0.208005225091868,0.498382932880655,0.0185601149980485,0.14381196410496,0.212014790581484,"msa"
"9316","rent_not_conf","other","wk1_2","TN",0.342797332954841,0.161394082210758,0.217065663917993,0.0158229442637374,-0.125731669036848,0.168613640542715,"state"
"9317","rent_not_conf","other","wk2_3","TN",0.633919783004479,0.212984728360261,0.267130410450332,0.0181083139836011,-0.366789372554147,0.222589614287437,"state"
"9318","rent_not_conf","other","wk3_4","TN",0.592575810210045,0.175180488183402,0.322138791823439,0.0154328616061507,-0.270437018386606,0.177207262809096,"state"
"9319","rent_not_conf","other","wk4_5","TN",0.129345905838125,0.0933361067976746,0.292064137023447,0.0146302658988747,0.162718231185321,0.0996236958523611,"state"
"9320","rent_not_conf","other","wk5_6","TN",0.262412955365554,0.101527185909992,0.322664065669618,0.0198658944366974,0.060251110304064,0.113694247622998,"state"
"9321","rent_not_conf","other","wk1_2","AL",0.0390673896889484,0.0401666625919879,0.440950781424319,0.0280157010417092,0.40188339173537,0.0698904555481537,"state"
"9322","rent_not_conf","other","wk2_3","AL",0.0441513293243021,0.035408206022645,0.387088888648244,0.0250233741890137,0.342937559323942,0.0623790203436909,"state"
"9323","rent_not_conf","other","wk3_4","AL",0.0894037304433292,0.0786377359011746,0.30321751936703,0.013274642070344,0.213813788923701,0.0811541188959853,"state"
"9324","rent_not_conf","other","wk4_5","AL",0.0799100324358465,0.0647549222241194,0.370616611568607,0.0187385285217453,0.29070657913276,0.0638171629137795,"state"
"9325","rent_not_conf","other","wk5_6","AL",0.145162428456935,0.105803901187223,0.360872440190722,0.017184351546337,0.215710011733787,0.110144543735232,"state"
"9326","rent_not_conf","other","wk1_2","MI",0.303031371113728,0.0665929089180977,0.267766156641385,0.0167562004354234,-0.0352652144723423,0.0742303526375462,"state"
"9327","rent_not_conf","other","wk2_3","MI",0.199427236732182,0.126757389421345,0.322058277745083,0.0200904193425973,0.122631041012901,0.135895526950628,"state"
"9328","rent_not_conf","other","wk3_4","MI",0.460720174266652,0.136262718697154,0.340733418742016,0.0174918662571339,-0.119986755524636,0.140250145324187,"state"
"9329","rent_not_conf","other","wk4_5","MI",0.499059920559608,0.135579112148553,0.328754883060268,0.014828686891539,-0.17030503749934,0.137963716700272,"state"
"9330","rent_not_conf","other","wk5_6","MI",0.40864820242167,0.121621968367924,0.301474967634462,0.0147324117738427,-0.107173234787208,0.125928818520617,"state"
"9331","rent_not_conf","other","wk1_2","AK",0.204556174669038,0.0482902251360865,0.201717022059147,0.0170654406616299,-0.00283915260989082,0.0620592026228365,"state"
"9332","rent_not_conf","other","wk2_3","AK",0.230650180129616,0.0426308292693207,0.207576925446798,0.0209204151401804,-0.0230732546828173,0.0639248964858079,"state"
"9333","rent_not_conf","other","wk3_4","AK",0.286216860567408,0.0672338845078286,0.196055884260244,0.0173720894747097,-0.0901609763071645,0.0731359284163012,"state"
"9334","rent_not_conf","other","wk4_5","AK",0.388581436016029,0.0604679526669135,0.19063564319793,0.0183652376657356,-0.197945792818099,0.0676907021497,"state"
"9335","rent_not_conf","other","wk5_6","AK",0.36330742362983,0.0541554407004026,0.207751258062456,0.0154999235701579,-0.155556165567374,0.0536073470782757,"state"
"9336","rent_not_conf","other","wk1_2","MA",0.181819425479651,0.130545805793241,0.228683472133713,0.0193563843897879,0.0468640466540625,0.135611379392556,"state"
"9337","rent_not_conf","other","wk2_3","MA",0.111361640153631,0.0612088847133537,0.220562625164412,0.0219660587578282,0.109200985010781,0.0746273715771751,"state"
"9338","rent_not_conf","other","wk3_4","MA",0.182511465607835,0.0814446626001531,0.253783044341372,0.0122888645032162,0.0712715787335371,0.0815799259303628,"state"
